BlobID, InImage_ID, Source_folder, Source_filename, Out_folder, Out_filename, Center_x, Center_y, Area, Eccentricity, Majoraxis_length, Minoraxis_length, Min_max_ratio, Equi_diameter, Orientation, Extent, Perimeter, Band_1_W_450.00, Band_2_W_454.00, Band_3_W_458.00, Band_4_W_462.00, Band_5_W_466.00, Band_6_W_470.00, Band_7_W_474.00, Band_8_W_478.00, Band_9_W_482.00, Band_10_W_486.00, Band_11_W_490.00, Band_12_W_494.00, Band_13_W_498.00, Band_14_W_502.00, Band_15_W_506.00, Band_16_W_510.00, Band_17_W_514.00, Band_18_W_518.00, Band_19_W_522.00, Band_20_W_526.00, Band_21_W_530.00, Band_22_W_534.00, Band_23_W_538.00, Band_24_W_542.00, Band_25_W_546.00, Band_26_W_550.00, Band_27_W_554.00, Band_28_W_558.00, Band_29_W_562.00, Band_30_W_566.00, Band_31_W_570.00, Band_32_W_574.00, Band_33_W_578.00, Band_34_W_582.00, Band_35_W_586.00, Band_36_W_590.00, Band_37_W_594.00, Band_38_W_598.00, Band_39_W_602.00, Band_40_W_606.00, Band_41_W_610.00, Band_42_W_614.00, Band_43_W_618.00, Band_44_W_622.00, Band_45_W_626.00, Band_46_W_630.00, Band_47_W_634.00, Band_48_W_638.00, Band_49_W_642.00, Band_50_W_646.00, Band_51_W_650.00, Band_52_W_654.00, Band_53_W_658.00, Band_54_W_662.00, Band_55_W_666.00, Band_56_W_670.00, Band_57_W_674.00, Band_58_W_678.00, Band_59_W_682.00, Band_60_W_686.00, Band_61_W_690.00, Band_62_W_694.00, Band_63_W_698.00, Band_64_W_702.00, Band_65_W_706.00, Band_66_W_710.00, Band_67_W_714.00, Band_68_W_718.00, Band_69_W_722.00, Band_70_W_726.00, Band_71_W_730.00, Band_72_W_734.00, Band_73_W_738.00, Band_74_W_742.00, Band_75_W_746.00, Band_76_W_750.00, Band_77_W_754.00, Band_78_W_758.00, Band_79_W_762.00, Band_80_W_766.00, Band_81_W_770.00, Band_82_W_774.00, Band_83_W_778.00, Band_84_W_782.00, Band_85_W_786.00, Band_86_W_790.00, Band_87_W_794.00, Band_88_W_798.00, Band_89_W_800.00, Species, Class_label
274,28,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0028.tif,320.1975098,420.483551,475,0.947111547,42.83054352,13.74451542,0.32090453,24.5924538,2.835462286,0.611325611,98.0832603,890.4378947,784.2484211,1213.88,1308.637895,1314.364211,1453.143158,1545.736842,1496.208421,1394.063158,1358.256842,1415.389474,1519.943158,1635.629474,1356.101053,1193.096842,1167.745263,1178.694737,1466.667368,1752.174737,1728.576842,1894.033684,2044.810526,2120.901053,2404.303158,11852.35158,3600.587368,2391.073684,2166.482105,1945.025263,1744.069474,1757.32,1985.850526,1970.381053,1643.343158,2664.334737,3260.938947,5956.233684,6311.736842,6233.968421,5541.271579,4899.692632,4341.090526,3918.846316,3586.044211,3386.216842,3299.589474,3172.593684,3057.343158,2940.858947,2773.943158,2391.151579,2243.101053,2055.652632,1751.825263,1688.368421,1749.736842,1610.741053,1457.421053,1420.574737,1563.08,1596.661053,1503.187368,1457.454737,1494.214737,1430.644211,1332.067368,1246.364211,1107.844211,1059.267368,953.3789474,859.2989474,797.3578947,742.2568421,715.9410526,700.7705263,693.68,678.2084211,676.5389474,681.76,682.7431579,674.4147368,658.6294737,656.6189474,655.1368421,651.6610526,646.6105263,642.72,642.3936842,640.6631579,2,2
275,29,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0029.tif,523.8748779,373.6740417,486,0.810634627,31.36564255,18.36622429,0.585552305,24.87557876,2.420293049,0.694285714,84.42640579,892.0699588,765.0576132,1362.18107,1518.864198,1516.944444,1652.82716,1730.77572,1667.759259,1557.3107,1514.816872,1594.40535,1730.162551,1826.728395,1481.1893,1292.452675,1252.146091,1286.471193,1653.298354,1984.763374,1914.584362,2076.893004,2212.829218,2283.240741,2630.718107,12612.76955,4213.864198,2764.40535,2438.63786,2130.226337,1895.555556,1909.421811,2201.32716,2208.788066,1819.514403,3117.59465,3833.018519,7001.034979,7302.598765,7170.069959,6306.146091,5589.248971,4990.150206,4526.971193,4197.738683,4016.288066,3909.641975,3792.255144,3652.91358,3429.283951,3224.847737,2790.979424,2588.753086,2372.907407,2030.888889,1945.333333,2069.796296,1899.378601,1694.26749,1670.989712,1881.820988,1910.539095,1781.662551,1717.884774,1751.547325,1667.18107,1543.3107,1422.047325,1249.411523,1217.452675,1086.325103,953.5493827,868.4074074,803.7716049,760.3600823,737.8786008,735.1934156,710.9218107,703.0864198,708.9567901,708.4074074,696.7222222,675.6296296,672.9691358,672.3395062,664.4465021,660.8806584,659.1934156,659.2572016,654.090535,2,2
276,30,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0030.tif,879.5578003,362.7512512,367,0.733326391,26.43914604,17.97536087,0.679876757,21.6166351,1.320011107,0.839816934,73.6984843,794.3405995,757.359673,1332.536785,1386.114441,1375.72752,1518.79564,1596.722071,1562.907357,1457.858311,1387.365123,1456.138965,1587.673025,1653.6703,1344.574932,1206.858311,1160.760218,1187.479564,1476.395095,1665.953678,1654.882834,1844.242507,1975.850136,2079.444142,2584.367847,9667.19891,3225.555858,2312.73842,2134.874659,1916.26158,1775.395095,1775.594005,2034.574932,1900.746594,1603.389646,2347.26158,3817.40327,5875.065395,6063.542234,6018.305177,5400.675749,4802.891008,4308.008174,3897.46594,3541.659401,3381.373297,3317.501362,3213.765668,3119.313351,2974.855586,2831.177112,2488.024523,2323.33515,2125.629428,1826.168937,1763.934605,1856.752044,1662.441417,1488.141689,1462.648501,1640.542234,1658.613079,1569.561308,1512.20436,1553.923706,1484.591281,1391.089918,1289.362398,1118.463215,1082.06812,959.7574932,855.2098093,793.0681199,750.2506812,720.0490463,704.7956403,690.6294278,677.0027248,677.8583106,684.1444142,688.0544959,669.1444142,654.719346,647.6866485,645.8474114,643.9782016,642.2997275,636.5558583,633.7493188,629.3487738,2,2
277,31,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0031.tif,539.1348267,354.4223633,329,0.833357931,26.7043457,14.76039219,0.552733714,20.46694433,2.310123401,0.623106061,73.25483263,814.9148936,747.1215805,1122.428571,1224.583587,1228.902736,1327.231003,1379.030395,1351.68997,1273.674772,1277.419453,1332.027356,1436.793313,1492.729483,1233.215805,1111.969605,1092.969605,1116.571429,1391.051672,1611.212766,1579.057751,1687.419453,1808.896657,1887.893617,2132.495441,10725.34043,3282.537994,2205.547112,1955.452888,1742.74772,1552.519757,1564.18541,1764.933131,1776.12766,1506.702128,2469.024316,3016.544073,5259.914894,5392.607903,5270.306991,4640.613982,4125.632219,3696.574468,3394.358663,3139.209726,2996.844985,2945.765957,2827.012158,2719.598784,2563.887538,2393.775076,2058.674772,1944.115502,1784.504559,1556.316109,1505.43769,1580.960486,1459.826748,1346.258359,1320.513678,1442.164134,1453.024316,1373.848024,1308.50152,1342.31003,1260.155015,1201.170213,1112.905775,1010.620061,983.231003,901.8297872,828.4012158,767.768997,727.993921,702.4802432,696.0577508,681.1671733,669.3191489,669.0972644,666.993921,666.9392097,662.7386018,646.6656535,648.9148936,642.5440729,643.9726444,644.3039514,637.0729483,636.325228,634.7325228,2,2
278,32,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0032.tif,118.3354492,349.7233276,538,0.900783586,38.63345718,16.77728462,0.43426827,26.17255958,2.166198186,0.582251082,97.15432787,860.5334572,781.8420074,1329.200743,1419.704461,1405.325279,1565.682156,1646.996283,1578.200743,1477.66171,1409.659851,1463.399628,1588.332714,1669.020446,1358.009294,1208.992565,1168.957249,1190.453532,1508.957249,1742.732342,1715.304833,1919.076208,2057.263941,2128.174721,2520.795539,11031.25836,3437.763941,2393.394052,2176.596654,1946.553903,1774.771375,1758.011152,2041.462825,1941.016729,1640.02974,2601.473978,3686.314126,6123.667286,6430.998141,6378.053903,5640.920074,5017.916357,4551.081784,4124.875465,3774.236059,3576.076208,3525.107807,3373.589219,3286.531599,3148.628253,2951.377323,2563.492565,2386.64684,2187.258364,1852.427509,1812.747212,1889.163569,1717.375465,1522.847584,1512.039033,1682.620818,1709.914498,1604.611524,1551.537175,1600.540892,1525.802974,1414.962825,1307.100372,1166.462825,1114.773234,997.3754647,883.027881,813.1654275,761.8605948,721.9888476,705.5836431,699.7527881,685.8401487,676.0464684,682.8066914,689.2509294,677.1765799,649.901487,652.9553903,646.5130112,645.1003717,638.5613383,635.8568773,631.7732342,635.795539,2,2
279,33,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0033.tif,214.7587433,342.6274109,318,0.781377299,24.60631371,15.35578918,0.624058905,20.12188299,0.426602853,0.727688787,70.76955175,852.9842767,765.836478,1210.106918,1297.861635,1288.559748,1414.924528,1477.600629,1440.141509,1357.204403,1307.330189,1363.210692,1465.059748,1524.201258,1273.823899,1136.09434,1108.449686,1118.707547,1391.273585,1642.72327,1603.701258,1729.232704,1888.333333,1970.622642,2241.90566,10589.03145,3252.937107,2240.996855,2043.72327,1842.383648,1667.566038,1661.078616,1900.783019,1865.647799,1565.638365,2552.86478,3325.213836,5873.179245,6114.254717,6068.157233,5374.883648,4802.569182,4307.185535,3914.666667,3562.091195,3411.962264,3359.710692,3233.81761,3156.606918,2986.292453,2792.949686,2474.704403,2287.528302,2093.157233,1781.858491,1752.660377,1813.679245,1670.654088,1514.474843,1469.075472,1637.279874,1679.044025,1581.720126,1511.264151,1536.157233,1481.022013,1369.235849,1277.141509,1128.352201,1083.795597,971.8867925,873.2044025,809.7830189,752.5786164,717.5157233,714.8930818,699.9716981,683.6100629,677.1037736,681.6698113,689.2704403,674.7201258,652.7012579,652,650.8553459,645.8144654,644.6194969,642.6981132,640.7075472,635.2798742,2,2
280,34,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0034.tif,560.1077881,289.1846619,362,0.618903185,23.35202408,18.34225082,0.78546728,21.46887783,1.031293752,0.749482402,71.59797907,802.4558011,736.6685083,1098.527624,1210.555249,1222.618785,1284.734807,1332.262431,1308.81768,1242.59116,1244.298343,1289.773481,1381.837017,1430.005525,1197.198895,1080.157459,1053.964088,1100.823204,1357.453039,1569.265193,1511.814917,1627.751381,1739.013812,1792.118785,2108.342541,10433.74586,3215.350829,2209.348066,1953.082873,1714.005525,1551.022099,1575.063536,1819.348066,1807.303867,1554.074586,2524.649171,3193.110497,5507.497238,5648.922652,5510.734807,4847.875691,4355.798343,3981.381215,3633.466851,3384.01105,3264.08011,3207.654696,3082.745856,2936.81768,2755.936464,2552.767956,2233.270718,2075.754144,1943.290055,1673.118785,1650.91989,1746.762431,1610.279006,1460.10221,1438.441989,1590.646409,1597.29558,1493.41989,1439.290055,1455.690608,1388.825967,1293.740331,1213.212707,1083.81768,1052.604972,950.5220994,866.7762431,810.5883978,749.0552486,715.941989,700.6685083,694.1160221,680.0303867,674.2679558,683.4475138,679.5939227,668.5331492,648.3867403,656.7265193,650.9944751,649.339779,649.839779,639.8259669,642.878453,642.7458564,2,2
281,35,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0035.tif,706.8046265,283.1144104,458,0.311013743,23.95556831,22.76750183,0.950405414,24.14836871,2.90022051,0.795138889,78.76955163,866.4868996,783.1572052,1436.877729,1560.310044,1578.796943,1745.272926,1837.085153,1775.497817,1660.709607,1599.124454,1707.517467,1878.281659,1980.611354,1574.965066,1388.425764,1352.030568,1384.858079,1821.292576,2172.842795,2125.172489,2361.366812,2550.89738,2682.281659,3266.104803,13123.94978,4720.471616,3195.740175,2849.561135,2480.111354,2273.574236,2276.554585,2658.417031,2551.135371,2112.585153,3549.694323,5208.076419,8706.019651,9048.334061,8914.733624,7951.144105,7049.342795,6354.430131,5830.855895,5372.465066,5141.587336,5120.056769,4865.855895,4722.098253,4478.303493,4152.344978,3604.196507,3366.233624,3045.098253,2569.703057,2495.751092,2667.168122,2415.299127,2140.113537,2114.087336,2422.041485,2446.017467,2275.172489,2199.266376,2283.312227,2124.386463,1964.155022,1771.10917,1524.327511,1455.50655,1250.989083,1073.884279,958.8930131,862.2969432,810.3515284,785.8733624,762.9606987,745.6353712,734.3231441,744.1419214,743.4432314,725.2554585,693.7445415,690.1069869,692.5982533,681.6222707,678.7947598,673.0917031,667.6921397,663.6834061,2,2
282,36,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0036.tif,667.5844727,266.5261536,548,0.86236215,36.23454666,18.34525871,0.506291934,26.41467907,1.6835804,0.801169591,95.35533845,874.5985401,781.0711679,1498.229927,1656.00365,1668.313869,1822.217153,1897.636861,1829.144161,1686.536496,1644.739051,1734.968978,1904.029197,2008.576642,1578.096715,1390.828467,1346.087591,1387.156934,1831.874088,2160.465328,2106.405109,2320.078467,2483.644161,2599.330292,3161.239051,13682.08942,4651.771898,3128.571168,2783.078467,2443.430657,2186.941606,2192.790146,2559.844891,2470.698905,2061.631387,3455.669708,4917.791971,8253.111314,8545.881387,8398.474453,7396.027372,6528.067518,5868.40146,5329,4896.156934,4702.748175,4618.166058,4464.744526,4299.85219,4044.684307,3797.826642,3261.895985,3025.640511,2763.636861,2340.231752,2273.434307,2428.735401,2206.363139,1964.569343,1931.487226,2181.377737,2250.959854,2092.386861,1997.70073,2027.248175,1937.695255,1791.521898,1614.744526,1412.702555,1351.974453,1171.948905,1014.826642,915.7737226,831.6551095,788.100365,760.9215328,742.3211679,726.6058394,722,725.169708,724.9726277,714.2317518,679.6350365,679.8667883,678.4233577,675.580292,671.0638686,670.3083942,660.0164234,660.4215328,2,2
283,37,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0037.tif,588.6043701,255.0766907,378,0.586994561,23.42241096,18.96257019,0.809590875,21.93819837,1.186440529,0.75,74.18376541,839.1851852,754.6190476,1335.39418,1487.232804,1463.542328,1569.126984,1600.939153,1560.333333,1509.510582,1488,1570.021164,1673.063492,1725.095238,1396.666667,1242.338624,1216.838624,1275.050265,1646.113757,1914.238095,1806.140212,1961.031746,2112.07672,2239.936508,2702.142857,12212.87037,4166.936508,2763.351852,2400.544974,2083.656085,1861.973545,1898.783069,2238.044974,2246.256614,1901.992063,3180.767196,4266.359788,7175.902116,7269.513228,7095.169312,6296.232804,5638.177249,5118.230159,4752.44709,4423.5,4236.269841,4145.793651,3929.830688,3791.044974,3510.283069,3270.161376,2794.330688,2604.280423,2400.862434,2077.825397,2048.960317,2151.097884,1993.825397,1785.328042,1753.312169,1974.751323,1968.404762,1800.896825,1722.021164,1733.465608,1651.349206,1534.367725,1420.560847,1258.082011,1200.224868,1078.132275,966.2671958,865.468254,802.8783069,757.1666667,738.462963,720.5608466,697.3068783,689.8650794,690.4153439,693.8783069,686.4285714,666.7248677,662.1931217,662.2433862,663.3174603,658.8518519,655.3253968,653.3465608,653.3359788,2,2
284,38,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0038.tif,692.0183716,215.2702484,436,0.235409458,23.04939842,22.40162468,0.971896284,23.56124873,0.137321,0.789855072,75.9411248,847.3211009,777.9633028,1391.502294,1517.93578,1527.043578,1666.022936,1736.931193,1679.426606,1585.238532,1562.795872,1653.284404,1807.389908,1876.733945,1496.800459,1341.183486,1285.456422,1332.043578,1750.486239,2043.243119,1995.866972,2197.550459,2370.821101,2468.286697,3109.110092,12815.03211,4466.729358,3015.575688,2722.401376,2361.254587,2148.809633,2160.591743,2543.667431,2456.238532,2059.974771,3399.66055,5154.970183,8408.65367,8645.538991,8523.809633,7571.951835,6737.793578,6120.747706,5633.073394,5189.21789,5052.392202,4977.433486,4808.057339,4608.357798,4338.133028,4034.458716,3456.58945,3218.155963,2938.222477,2509.084862,2456.993119,2594.245413,2383.548165,2103.905963,2080.176606,2363.745413,2393.834862,2245.050459,2114.176606,2171.919725,2050.970183,1885.557339,1693.855505,1486.055046,1401.03211,1222.389908,1054.933486,952.3876147,854.1330275,810.9885321,782.5504587,759.5298165,738.4701835,724.6582569,736.5481651,739.662844,719.5091743,684.8944954,683.9380734,687.2178899,678.9197248,676.1834862,673.6834862,666.4701835,666.9793578,2,2
285,39,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0039.tif,870.847168,208.8865356,325,0.45533702,20.74874306,18.47300339,0.890319155,20.34214473,2.90850667,0.773809524,66.52691126,752.6615385,749.0953846,1259.049231,1339.627692,1344.550769,1496.261538,1551.987692,1514.455385,1435.6,1385.747692,1489.415385,1627.966154,1677.938462,1357.836923,1233.950769,1186.089231,1237.950769,1592.027692,1752.329231,1759.470769,1941.772308,2105.409231,2192.673846,2936.156923,10400.29846,3656.458462,2627.083077,2392.544615,2142.135385,1950.923077,1977.089231,2322.246154,2096.193846,1836.203077,2709.243077,4913.406154,7173.135385,7339.809231,7166.387692,6412.113846,5697.849231,5172.590769,4725.824615,4363.193846,4191.643077,4144.621538,3993.846154,3873.44,3628.753846,3388.498462,2935.692308,2731.618462,2494.978462,2133.830769,2134.824615,2269.707692,2004.255385,1799.981538,1756.766154,2008.750769,2017.926154,1868.698462,1789.68,1828.323077,1736.409231,1602.864615,1450.378462,1270.96,1225.443077,1065.701538,921.3661538,850.3753846,776.6461538,741.5569231,723.8246154,714.0923077,695.9261538,691.9815385,689.8892308,697.0461538,681.7353846,662.8430769,657.9107692,661.4523077,652.4338462,652.1815385,649.4892308,643.1353846,647.16,2,2
286,40,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0040.tif,963.083374,204.4643707,371,0.722816338,25.25308037,17.4508934,0.691040188,21.73411767,1.160553938,0.736111111,79.25483298,727.9568733,742.6873315,1247.789757,1306.908356,1312.760108,1426.221024,1478.520216,1438.010782,1368.51752,1332.679245,1419.97035,1538.584906,1572.390836,1277.110512,1178.587601,1128.719677,1166.967655,1479.951482,1566.51752,1593.814016,1762.725067,1908.714286,1997.695418,2887.385445,8277.067385,3110.733154,2312.902965,2120.506739,1883.02965,1743.059299,1794.781671,2062.560647,1842.862534,1678.026954,2400.743935,4415.687332,6129.463612,6221.161725,6102.342318,5443.951482,4837.442049,4437.792453,4084.87062,3794.137466,3651.374663,3550.601078,3490.727763,3378.90566,3179.714286,2986.16442,2605.358491,2434.757412,2205.045822,1922.447439,1938.393531,2036.609164,1804.857143,1601.070081,1607.873315,1809.512129,1804.641509,1677.563342,1612.684636,1667.954178,1574.107817,1460.633423,1341.598383,1171.347709,1125.760108,988.7385445,876.083558,819.0242588,760.2237197,729.06469,710.0862534,700.0161725,686.3638814,681.7088949,690.245283,686.8059299,675.4123989,657.0808625,653.1644205,652.309973,652.0377358,648.2318059,647.0134771,638.0404313,638.8948787,2,2
287,41,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0041.tif,136.4512329,204.6220245,413,0.87062254,32.0911293,15.78728294,0.491951617,22.9313744,2.290700168,0.567307692,83.74011433,813.9757869,772.2760291,1229.268765,1304.900726,1316.697337,1433.46247,1474.857143,1444.455206,1343.702179,1323.917676,1402.096852,1514.818402,1560.661017,1280.024213,1161.435835,1111.937046,1158.532688,1476.760291,1677.924939,1642.150121,1796.726392,1950.251816,2048.038741,2512.765133,10201.71913,3369.840194,2388.20339,2148.670702,1895.617433,1737.317191,1736.711864,1996.40678,1907.22276,1653.445521,2575.014528,3968.583535,6264.561743,6404.837772,6244.651332,5538.871671,4889.532688,4456.801453,4084.53753,3793.363196,3633.958838,3551.263923,3448.539952,3284.150121,3119.823245,2904.234867,2467.513317,2301.210654,2104.353511,1832.806295,1793.774818,1903.329298,1706.041162,1536.171913,1527.392252,1697.779661,1713.430993,1587.033898,1529.271186,1546.493947,1464.421308,1363.498789,1246.508475,1108.152542,1065.184019,948.9467312,859.7263923,794.4866828,734.5375303,710.4140436,687.0460048,683.2784504,671.6368039,662.4939467,667.7288136,666.0895884,657.157385,641.3026634,640.7772397,640.0460048,637.937046,635.1041162,632.9709443,625.8474576,631.2009685,2,2
288,42,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,005__Dead____LI_Dead_Hali_032117_250-9_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,005__Dead____LI_Dead_Hali_032117_250-9_546nm__0042.tif,518.1087036,180.6757202,380,0.700086442,25.07959366,17.90828705,0.714058102,21.99615937,0.781434514,0.718336484,74.18376541,819.4657895,747.4315789,1172.723684,1276.2,1256.697368,1323.473684,1339.723684,1305.878947,1259.010526,1260.668421,1308.805263,1392.494737,1408.197368,1182.805263,1069.410526,1052.402632,1082.926316,1357.213158,1530.084211,1462.25,1576.713158,1696.918421,1788.75,2134.623684,9725.073684,3078.352632,2111.984211,1872.621053,1644.871053,1501.581579,1524.726316,1759.684211,1757.136842,1523.844737,2372.676316,3195.726316,5127.318421,5259.592105,5136.868421,4523.378947,4075.915789,3745.981579,3486.589474,3269.936842,3167.086842,3092.936842,2962.215789,2818.331579,2627.563158,2445.513158,2134.476316,2000.586842,1857.931579,1610.510526,1610.952632,1686.473684,1567.181579,1423.363158,1421.594737,1550.273684,1559.242105,1453.478947,1380.852632,1387.552632,1323.421053,1250.807895,1163.163158,1052.852632,1026.228947,936.4131579,855.8710526,796.7289474,746.1263158,712.5921053,694.4421053,684.8105263,670.5578947,670.4973684,672.8078947,676.0105263,664.9947368,647.9631579,649.0763158,651.0684211,649.2763158,645.1973684,646.2605263,637.9078947,640.9052632,2,2
